sku,in_db,in_ss,in_bc,db_available,db_on_hand,db_bc_mapped,db_client_store_maps,ss_available,ss_on_hand,bc_quantity_available,bc_band_name,bc_title
JJ-UO-T-2XL,0,0,1,,,0,0,,,,Northern Spy Records,Unusual Object T-shirt
JJ-UO-T-L,0,0,1,,,0,0,,,,Northern Spy Records,Unusual Object T-shirt
JJ-UO-T-M,0,0,1,,,0,0,,,,Northern Spy Records,Unusual Object T-shirt
JJ-UO-T-S,0,0,1,,,0,0,,,,Northern Spy Records,Unusual Object T-shirt
JJ-UO-T-XL,0,0,1,,,0,0,,,,Northern Spy Records,Unusual Object T-shirt
JQT-HTMD-CTSB,1,0,1,,,0,0,,,6,Whited Sepulchre Records,CD + T-Shirt Bundle
JQT-HTMD-CTSB-SS,0,0,1,,,0,0,,,2,Whited Sepulchre Records,CD + T-Shirt Bundle
JQT-HTMD-CTSB-SS-1,0,0,1,,,0,0,,,0,Whited Sepulchre Records,CD + T-Shirt Bundle
JQT-HTMD-CTSB-SS-2,0,0,1,,,0,0,,,0,Whited Sepulchre Records,CD + T-Shirt Bundle
JQT-HTMD-CTSB-SS-3,0,0,1,,,0,0,,,0,Whited Sepulchre Records,CD + T-Shirt Bundle
JQT-HTMD-CTSB-SS-4,0,0,1,,,0,0,,,4,Whited Sepulchre Records,CD + T-Shirt Bundle
JQT-HTMD-CTSB-SS-5,0,0,1,,,0,0,,,0,Whited Sepulchre Records,CD + T-Shirt Bundle
JQT-HTMD-LEC,1,0,1,,,0,0,,,95,Whited Sepulchre Records,Limited Edition CD
JQT-LEIB,1,0,1,,,0,0,,,5,Whited Sepulchre Records,"Limited Edition ""I Believe"" T-Shirt"
JQT-LEIB-SS,0,0,1,,,0,0,,,2,Whited Sepulchre Records,"Limited Edition ""I Believe"" T-Shirt"
JQT-LEIB-SS-1,0,0,1,,,0,0,,,1,Whited Sepulchre Records,"Limited Edition ""I Believe"" T-Shirt"
JQT-LEIB-SS-2,0,0,1,,,0,0,,,0,Whited Sepulchre Records,"Limited Edition ""I Believe"" T-Shirt"
JQT-LEIB-SS-3,0,0,1,,,0,0,,,0,Whited Sepulchre Records,"Limited Edition ""I Believe"" T-Shirt"
JQT-LEIB-SS-4,0,0,1,,,0,0,,,2,Whited Sepulchre Records,"Limited Edition ""I Believe"" T-Shirt"
JQT-LEIB-SS-5,0,0,1,,,0,0,,,0,Whited Sepulchre Records,"Limited Edition ""I Believe"" T-Shirt"
JQT-WMAB,0,0,1,,,0,0,,,45,Whited Sepulchre Records,Westcoast Medieval Ambient Bumper Sticker
JR-FOBE-FOBE,1,0,1,,,0,0,,,0,Whited Sepulchre Records,Fairchild OST + Borderland EP Test Press + LP (Edition of 1)
JR-FOBE-LE12,1,0,1,,,0,0,,,69,Whited Sepulchre Records,"Limited Edition 12"" Vinyl"
JS-MOW-MOWL,1,0,1,,,0,0,,,0,LEAVING RECORDS,Meeting of Waters ltd. CS
K-C-CC,1,0,1,,,0,0,,,0,LEAVING RECORDS,Colors CASSETTE
K-IS-CS,1,0,1,,,0,0,,,0,LEAVING RECORDS,CASSETTE
K-KA-KKAC,1,0,1,,,0,0,,,0,LEAVING RECORDS,Kiefer Kickinit Alone CASSETTE
K-S-S12B,1,0,1,,,0,0,,,81,True Panther,"Sleepers 12"" Blue Swirl Vinyl"
K-TF-LECT,1,0,1,,,0,0,,,0,NNA Tapes,Limited Edition CD + T-Shirt
K-TF-LELT,1,0,1,,,0,0,,,0,NNA Tapes,Limited Edition LP + T-Shirt
KBD-TS-LE12,1,0,1,,,0,0,,,125,Whited Sepulchre Records,"Limited Edition 12"" Cream Colored Vinyl"
KYVT-SE-SEC,1,0,1,,,0,0,,,3,LEAVING RECORDS,SIIPI EMPII Cassette
L-AIOP-AIOP,1,0,1,,,0,0,,,25,LEAVING RECORDS,All In One Peace 3CS Bundle
L-ARRW-LEC,1,0,1,,,0,0,,,0,LEAVING RECORDS,Limited Edition Cassette
L-BS,0,0,1,,,0,0,,,99,LEAVING RECORDS,BUMPER STICKER
L-IHYA-C,1,0,1,,,0,0,,,43,LEAVING RECORDS,CASSETTE
L-IHYA-LEC,0,0,1,,,0,0,,,0,LEAVING RECORDS,Limited Edition Cassette
L-IWT2-B2V,1,0,1,,,0,0,,,34,LEAVING RECORDS,BLACK 2LP VINYL
L-IWT2-C2V,1,0,1,,,0,0,,,0,LEAVING RECORDS,CLEAR 2LP VINYL
L-IWT2-IC,0,0,1,,,0,0,,,0,LEAVING RECORDS,INTERGALACTIC CASSETTE
L-IWT2-LTPV,1,0,1,,,0,0,,,0,LEAVING RECORDS,TEST PRESSING 2LP VINYL
L-IWT2-T,1,0,1,,,0,0,,,50,LEAVING RECORDS,CASSETTE
L-SZ-C,1,0,1,,,0,0,,,0,LEAVING RECORDS,CASSETTE
L-T-C,1,0,1,,,0,0,,,52,LEAVING RECORDS,CASSETTE
L-TS-YOTB,0,0,1,,,0,0,,,,Egghunt Records,Year Of The Banana T-Shirt
L-VIPS-LECV,1,0,1,,,0,0,,,0,LEAVING RECORDS,LIMITED EDTION CASSETTE: VISIONS IN PARAÍSO
LA-AM-SPLE,1,0,1,,,0,0,,,0,Whited Sepulchre Records,Screen Printed Limited Edition Vinyl
LA-TCI-12VE,1,0,1,,,0,0,,,297,True Panther,"12"" Vinyl EP"
LA-TIS-TIS1,1,0,1,,,0,0,,,492,True Panther,"the infinite spine 12"" Clear Vinyl"
LACD-IF-C,1,0,1,,,0,0,,,73,LEAVING RECORDS,CASSETTE
LB-ATIS-LEC,1,0,1,,,0,0,,,0,NNA Tapes,Limited Edition Cassette
LILA-ART2,1,0,1,,,0,0,,,89,LILA लीला,Triple Vinyl in Gatefold Sleeve
LILA-AU1,1,0,1,,,0,0,,,92,LILA लीला,Double CD in Digipak
LILA-AU2,0,0,1,,,0,0,,,30,LILA लीला,Compact Disc in Paper Sleeve
LILA-AU2-CD,1,0,0,,,0,0,,,,,
LILA-AU3,0,0,1,,,0,0,,,97,LILA लीला,CD in Digisleeve
LILA-AU4,1,0,1,,,0,0,,,51,LILA लीला,CD in Digisleeve
LILA-AUR2,0,0,1,,,0,0,,,36,LILA लीला,CD in Digifile with Booklet
LILA-AUR3CD,1,0,1,,,0,0,,,0,LILA लीला,CD in Digipak
LILA-AV1,1,0,1,,,0,0,,,140,LILA लीला,CD in Jacket Sleeve
LILA-AV1-SE,1,0,1,,,0,0,,,20,LILA लीला,CD in Jacket Sleeve + Art Prints
LILA-IND1,1,0,1,,,0,0,,,8,LILA लीला,CD in Recycled Paper Sleeve
LILA-IO1,1,0,1,,,0,0,,,132,LILA लीला,Double CD in Digipak
LILA-IO1V,1,0,1,,,0,0,,,15,LILA लीला,Double Vinyl
LILA-LAU1CD,1,0,1,,,0,0,,,63,LILA लीला,CD in Digisleeve
LILA-LAU1V,1,0,1,,,0,0,,,84,LILA लीला,Double Vinyl
LILA-LET1,0,0,1,,,0,0,,,30,LILA लीला,CD in Digipak
LILA-LET2,1,0,1,,,0,0,,,,LILA लीला,"12"" Vinyl"
LILA-LOOP1,1,0,1,,,0,0,,,62,LILA लीला,CD in Digisleeve
LILA-LUMIN1,1,0,1,,,0,0,,,31,LILA लीला,CD in Digipak
LILA-LUMIN1-CD,1,0,0,,,0,0,,,,,
LILA-LUMIN3,1,0,1,,,0,0,,,3,LILA लीला,CD in Jacket Sleeve
LILAAVI,1,0,0,,,0,0,,,,,
LILAAVI-SE,1,0,0,,,0,0,,,,,
LILAIO-1V,1,0,0,,,0,0,,,,,
LL-RM-C,1,0,1,,,0,0,,,15,LEAVING RECORDS,CASSETTE
LL-RM-TPV,1,0,1,,,0,0,,,0,LEAVING RECORDS,TEST PRESSING VINYL
LL-RM-VB,1,0,1,,,0,0,,,0,LEAVING RECORDS,VINYL (BLACK)
LL-RM-VM,1,0,1,,,0,0,,,0,LEAVING RECORDS,VINYL (MAGENTA)
LM-FHOI-LE7L,1,0,1,,,0,0,,,87,Whited Sepulchre Records,"Limited Edition 7"" Lathe"
LM-LMTR-LEL,1,0,1,,,0,0,,,0,Whited Sepulchre Records,Limited Edition LP
LM-LMTR-SDLS,1,0,1,,,0,0,,,0,Whited Sepulchre Records,"PACKAGE: ""Sun Dogs"" LP + Split Cassette with Vicky Mettler"
LM-LMTR-SDLW,1,0,1,,,0,0,,,0,Whited Sepulchre Records,"PACKAGE: ""Sun Dogs"" LP + WSR Fall Tape Batch"
LM-LMTR-SDTP,1,0,1,,,0,0,,,0,Whited Sepulchre Records,Sun Dogs Test Press + LP (Edition of 1)
LM-LMVM-2019,1,0,1,,,0,0,,,0,Whited Sepulchre Records,2019 Fall Cassette Batch
LM-LMVM-LESC,1,0,1,,,0,0,,,97,Whited Sepulchre Records,Limited Edition Split Cassette
LM-SG-SGTP,1,0,1,,,0,0,,,2,Whited Sepulchre Records,Slow Grass Test Press. Limited to 2.
LP-100-003,0,1,0,,,0,0,7,7,,,
LP-2TONE-9QQ5,1,0,0,,,0,0,,,,,
LP-2TONE-K6UF,1,0,0,,,0,0,,,,,
LP-4Q-002,0,1,0,,,0,0,172,172,,,
LP-4Q-002-BG,0,1,0,,,0,0,3,3,,,
LP-4Q-002-WP,0,1,0,,,0,0,7,7,,,
LP-4Q-003,0,1,0,,,0,0,152,152,,,
LP-AAX-185,0,1,0,,,0,0,45,45,,,
LP-AC-044,0,1,0,,,0,0,2,2,,,
LP-AC-045,0,1,0,,,0,0,4,4,,,
LP-AC-058,0,1,0,,,0,0,9,9,,,
LP-AC-061,0,1,0,,,0,0,49,49,,,
LP-AC-062,0,1,0,,,0,0,8,8,,,
LP-AC-067-POLLEN,0,1,0,,,0,0,9,9,,,
LP-AC-084,1,0,0,,,0,0,,,,,
LP-AC-104,0,1,0,,,0,0,48,48,,,
LP-AC-LM-CF,0,1,0,,,0,0,2,2,,,
LP-AC-LM-FDS,0,1,0,,,0,0,3,3,,,
LP-AC-LM-LM,0,1,0,,,0,0,3,3,,,
LP-AC-LM-NHQSS,1,1,0,,,0,0,2,2,,,
LP-AE-059,1,0,0,,,0,0,,,,,
LP-AE-068,0,1,0,,,0,0,3,3,,,
LP-AE-077,0,1,0,,,0,0,4,4,,,
LP-ALC-087-PINK,0,1,0,,,0,0,8,8,,,
LP-ALC-093-PSPLAT,0,1,0,,,0,0,11,11,,,
LP-ALC-099-ECO,0,1,0,,,0,0,11,11,,,
LP-ALC-106,0,1,0,,,0,0,3,3,,,
LP-ALC-107-PINK,0,1,0,,,0,0,7,7,,,
LP-ALC-110-SMOKE,0,1,0,,,0,0,10,10,,,
LP-ALC-111,0,1,0,,,0,0,12,12,,,
LP-ALC-112-RED,0,1,0,,,0,0,1,1,,,
LP-ALC-114-BBSPLAT,0,1,0,,,0,0,2,2,,,
LP-ALC-118-BC,0,1,0,,,0,0,4,4,,,
LP-ALC-120-BW,0,1,0,,,0,0,25,25,,,
LP-ALC-121-BPLBPSPLAT,0,1,0,,,0,0,13,13,,,
LP-ALC-121-BYRSPLAT,0,1,0,,,0,0,11,11,,,
LP-ALC-124-WSPLATCBC,1,0,0,,,0,0,,,,,
LP-ALC-125-GBSPLIT,0,1,0,,,0,0,14,14,,,
LP-ALC-125-GISPLAT,0,1,0,,,0,0,13,13,,,
LP-ALC-130,0,1,0,,,0,0,7,7,,,
LP-ALC-138-TGREEN,0,1,0,,,0,0,19,19,,,
LP-ALT-037,0,1,0,,,0,0,21,21,,,
LP-ALT-039,0,1,0,,,0,0,37,37,,,
LP-ALT-062,0,1,0,,,0,0,4,4,,,
LP-ALT-067,0,1,0,,,0,0,5,5,,,
LP-ALT-069,0,1,0,,,0,0,2,2,,,
LP-ALT-070,0,1,0,,,0,0,8,8,,,
LP-ALT-071,0,1,0,,,0,0,2,2,,,
LP-ALT-073,0,1,0,,,0,0,4,4,,,
LP-ALT-074,0,1,0,,,0,0,2,2,,,
LP-ALT-078-GREEN,0,1,0,,,0,0,4,4,,,
LP-AOK-002,0,1,0,,,0,0,11,11,,,
LP-ARBOR-136,1,0,0,,,0,0,,,,,
LP-ASIFALWA-9U05,1,0,0,,,0,0,,,,,
LP-ASIFALWA-KA3N,1,0,0,,,0,0,,,,,
LP-AV!-011,0,1,0,,,0,0,7,7,,,
LP-AV!-022,0,1,0,,,0,0,5,5,,,
LP-AV!-024,1,0,0,,,0,0,,,,,
LP-AV!-025,0,1,0,,,0,0,7,7,,,
LP-AV!-028,0,1,0,,,0,0,6,6,,,
LP-AV!-032,0,1,0,,,0,0,6,6,,,
LP-AV!-041,0,1,0,,,0,0,10,10,,,
LP-AV!-042,0,1,0,,,0,0,6,6,,,
LP-AV!-052,1,1,0,,,0,0,3,3,,,
LP-AV!-056-RED,0,1,0,,,0,0,2,2,,,
LP-AV!-058,0,1,0,,,0,0,4,4,,,
LP-AV!-061,1,0,0,,,0,0,,,,,
LP-AV!-062,0,1,0,,,0,0,5,5,,,
LP-AV!-064,1,0,0,,,0,0,,,,,
LP-AV!-065,1,0,0,,,0,0,,,,,
LP-AV!-067-GREEN,1,0,0,,,0,0,,,,,
LP-AV!-068,1,0,0,,,0,0,,,,,
LP-AV!-069,0,1,0,,,0,0,3,3,,,
LP-AV!-073,0,1,0,,,0,0,6,6,,,
LP-AV!-074-BLUE,0,1,0,,,0,0,1,1,,,
LP-AV!-075,0,1,0,,,0,0,4,4,,,
LP-AV!-076-RED,0,1,0,,,0,0,2,2,,,
LP-AV!-078,0,1,0,,,0,0,7,7,,,
LP-AV!-079,0,1,0,,,0,0,5,5,,,
LP-AV!-080-BLACK,0,1,0,,,0,0,1,1,,,
LP-AV!-080-W,0,1,0,,,0,0,3,3,,,
LP-AV!-081,0,1,0,,,0,0,7,7,,,
LP-AV!-084-PINK,0,1,0,,,0,0,3,3,,,
LP-AV!-085,0,1,0,,,0,0,4,4,,,
LP-AV!-086-BLACK,1,0,0,,,0,0,,,,,
LP-AV!-087-BLACK,0,1,0,,,0,0,4,4,,,
LP-AV!-087-RED,0,1,0,,,0,0,27,27,,,
LP-AV!-090-WHITE,0,1,0,,,0,0,6,6,,,
LP-AV!-092-BLACK,0,1,0,,,0,0,6,6,,,
LP-AV!-092-GREEN,0,1,0,,,0,0,17,17,,,
LP-AV!-093-PINK,0,1,0,,,0,0,8,8,,,
LP-AV!-093-PURPLE,0,1,0,,,0,0,8,8,,,
LP-AV!-094-CLEAR,0,1,0,,,0,0,8,8,,,
LP-AV!-095,0,1,0,,,0,0,7,7,,,
LP-AV!-096,0,1,0,,,0,0,17,17,,,
LP-AV!-097,0,1,0,,,0,0,23,23,,,
LP-AV!-099,0,1,0,,,0,0,6,6,,,
LP-AV-011,1,1,0,,,0,0,11,11,,,
LP-BCR-002,0,1,0,,,0,0,2,2,,,
LP-BCR-003,0,1,0,,,0,0,2,2,,,
LP-BDJ-001,0,1,0,,,0,0,3,3,,,
LP-BDJ-BNLD-BR,0,1,0,,,0,0,4,4,,,
LP-BDM-001,0,1,0,,,0,0,5,5,,,
LP-BDM-009,0,1,0,,,0,0,13,13,,,
LP-BDM-011,0,1,0,,,0,0,3,3,,,
LP-BDM-011-BW2,0,1,0,,,0,0,54,54,,,
LP-BNK-039,0,1,0,,,0,0,6,6,,,
LP-BPP-084,0,1,0,,,0,0,14,14,,,
LP-BPP-089,1,1,0,,,0,0,2,2,,,
LP-BPP-103,0,1,0,,,0,0,3,3,,,
LP-BPP-106,0,1,0,,,0,0,3,3,,,
LP-BPP-115,0,1,0,,,0,0,3,3,,,
LP-BW-001,1,0,1,,,0,0,,,0,Birdwatcher Records,"Limited Edition 12"" Vinyl."
LP-BW-013,0,0,1,,,0,0,,,44,Birdwatcher Records,Timoka Deluxe Vinyl
LP-BW-014,0,0,1,,,0,0,,,,Birdwatcher Records,150gm Colored Vinyl LP
LP-BW-016,0,0,1,,,0,0,,,0,Birdwatcher Records,"12"" Vinyl"
LP-BW-030,1,0,1,,,0,0,,,74,Nicole McCabe,Color Theory Vinyl LP
LP-CELLSREM-9POY,1,0,0,,,0,0,,,,,
LP-CELLSREM-K5U6,1,0,0,,,0,0,,,,,
LP-COS-001,0,1,0,,,0,0,14,14,,,
LP-COS-002,0,1,0,,,0,0,16,16,,,
LP-COS-003,0,1,0,,,0,0,16,16,,,
LP-COS-004,0,1,0,,,0,0,6,6,,,
LP-CR-049,1,0,0,,,0,0,,,,,
LP-CR-050,1,0,0,,,0,0,,,,,
LP-CR-057,1,0,0,,,0,0,,,,,
LP-CR-058,1,0,0,,,0,0,,,,,
LP-DI-033-5,0,1,0,,,0,0,9,9,,,
LP-DIFI-033-3,0,1,0,,,0,0,3,3,,,
LP-DIFI-033-4,0,1,0,,,0,0,5,5,,,
LP-DIFI-033-6,0,1,0,,,0,0,6,6,,,
LP-DIFI-045-5-BLACK,0,1,0,,,0,0,13,13,,,
LP-DIFI-33-1,0,1,0,,,0,0,5,5,,,
LP-DM-010,0,1,0,,,0,0,5,5,,,
LP-DM-012,0,1,0,,,0,0,6,6,,,
LP-DM-015,0,1,0,,,0,0,3,3,,,
LP-DNZ-077,1,0,0,,,0,0,,,,,
LP-DNZ-088,0,1,0,,,0,0,3,3,,,
LP-DR-038,1,1,0,,,0,0,2,2,,,
LP-DR-043,0,1,0,,,0,0,3,3,,,
LP-DR-044,0,1,0,,,0,0,5,5,,,
LP-DR-045,1,1,0,,,0,0,13,13,,,
LP-DR-046-BLACK,0,1,0,,,0,0,7,7,,,
LP-DR-046-CLEAR,0,1,0,,,0,0,6,6,,,
LP-DR-047,0,1,0,,,0,0,3,3,,,
LP-DR-052,0,1,0,,,0,0,5,5,,,
LP-DR-056,0,1,0,,,0,0,6,6,,,
LP-EB-032,0,1,0,,,0,0,2,2,,,
LP-EB-035,0,1,0,,,0,0,3,3,,,
LP-EB-037,0,1,0,,,0,0,3,3,,,
LP-EB-043,0,1,0,,,0,0,3,3,,,
LP-EB-045,0,1,0,,,0,0,7,7,,,
LP-EB-046-CLEAR,0,1,0,,,0,0,3,3,,,
LP-EB-048,0,1,0,,,0,0,9,9,,,
LP-EB-052-CLEAR,0,1,0,,,0,0,3,3,,,
LP-EB-054,0,1,0,,,0,0,2,2,,,
LP-EB-064-BLACK,0,1,0,,,0,0,2,2,,,
LP-EB-064-CLEAR,0,1,0,,,0,0,8,8,,,
LP-EB-066-BLACK,0,1,0,,,0,0,5,5,,,
LP-EB-066-CLEAR,0,1,0,,,0,0,6,6,,,
LP-EB-067-BLACK,0,1,0,,,0,0,5,5,,,
LP-EB-067-CLEAR,0,1,0,,,0,0,4,4,,,
LP-EB-070,0,1,0,,,0,0,5,5,,,
LP-EB-070-CLEAR,0,1,0,,,0,0,4,4,,,
LP-EGGHUN-COMMON-KNOWL,0,0,1,,,0,0,,,0,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EGGHUN-VINYL-T-SHIR,0,0,1,,,0,0,,,497,Egghunt Records,Vinyl + T-shirt Bundle
LP-EHR-002,1,1,1,,,0,0,15,15,15,Egghunt Records,"Trance Black 12"" Vinyl"
LP-EHR-011,0,1,1,,,0,0,3,3,3,Egghunt Records,180g limited edition vinyl
LP-EHR-019,0,0,1,,,0,0,,,0,Egghunt Records,180g Vinyl
LP-EHR-024,1,0,1,,,0,0,,,0,Egghunt Records,Minor Poet - And How! LP
LP-EHR-026,0,0,1,,,0,0,,,0,Egghunt Records,"Limited Edition 12"" vinyl"
LP-EHR-026-1,1,0,1,,,0,0,,,0,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-027-RED,0,1,0,,,0,0,19,19,,,
LP-EHR-030,0,1,1,,,0,0,31,31,31,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-031,0,0,1,,,0,0,,,0,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-034,0,0,1,,,0,0,,,0,Egghunt Records,Touchstone
LP-EHR-041,0,1,1,,,0,0,65,65,65,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-047,0,1,1,,,0,0,9,9,9,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-049,1,1,1,,,0,0,15,15,15,Egghunt Records,"12"" black vinyl edition"
LP-EHR-050,1,1,1,,,0,0,31,31,31,Egghunt Records,"Standard Black 12"" Vinyl"
LP-EHR-051,0,1,0,,,0,0,106,106,,,
LP-EHR-052,1,1,1,,,0,0,5,5,5,Egghunt Records,Standard Black Edition Vinyl
LP-EHR-053,1,1,1,,,0,0,9,9,9,Egghunt Records,"Limited Bandcamp Exclusive 12"" Vinyl"
LP-EHR-054,1,0,1,,,0,0,,,53,Egghunt Records,"Standard Black 12"" Vinyl"
LP-EHR-054-BLACK,0,1,0,,,0,0,53,53,,,
LP-EHR-054-GOLD,0,1,0,,,0,0,49,49,,,
LP-EHR-055,0,0,1,,,0,0,,,0,Egghunt Records,"Black 12"" Vinyl"
LP-EHR-055LEIEC,0,0,1,,,0,0,,,0,Egghunt Records,"Limited Edition 12"" Vinyl"
LP-EHR-056,1,1,1,,,0,0,28,28,28,Egghunt Records,"12"" Vinyl (Black)"
LP-EHR-059,0,1,1,,,0,0,17,17,13,Egghunt Records,"12"" Vinyl"
LP-EHR-060,0,1,1,,,0,0,1,1,8,Egghunt Records,"Black 12"" LP (BioVinyl)"
LP-EHR-064C,0,0,1,,,0,0,,,422,Egghunt Records,"Limited Edition ""Melted Cream"" color vinyl LP"
LP-EN-007,1,0,0,,,0,0,,,,,
LP-EN-010,1,0,0,,,0,0,,,,,
LP-EN-011,0,1,0,,,0,0,8,8,,,
LP-F-ARKIV-008,0,1,0,,,0,0,1,1,,,
LP-FEELIT-068-PEARL,1,0,0,,,0,0,,,,,
LP-FEELIT-094-BLACK,1,0,0,,,0,0,,,,,
LP-FLEA-008,1,1,0,,,0,0,6,6,,,
LP-FLJ-1003,0,1,0,,,0,0,66,66,,,
LP-FM-003-GSPLAT,0,1,0,,,0,0,24,24,,,
LP-FPR-010,1,0,0,,,0,0,,,,,
LP-FPR-014,1,0,0,,,0,0,,,,,
LP-FPR-028,1,0,0,,,0,0,,,,,
LP-FPR-029,1,0,0,,,0,0,,,,,
LP-FPR-034,1,0,0,,,0,0,,,,,
LP-FPR-035,1,0,0,,,0,0,,,,,
LP-FPR-BK-NKOC,1,0,0,,,0,0,,,,,
LP-FPR-TB-HRFTU,1,0,0,,,0,0,,,,,
LP-FRCS-006,0,1,0,,,0,0,27,27,,,
LP-FRCS-012,1,1,0,,,0,0,13,13,,,
LP-FRCS-022,0,1,0,,,0,0,84,84,,,
LP-FRCS-022-PURP,0,1,0,,,0,0,36,36,,,
LP-FRS-002,0,1,0,,,0,0,3,3,,,
LP-FRS-003,0,1,0,,,0,0,2,2,,,
LP-FRS-004,0,1,0,,,0,0,2,2,,,
LP-FRS-006,0,1,0,,,0,0,2,2,,,
LP-FRS-008,0,1,0,,,0,0,3,3,,,
LP-FRS-013,0,1,0,,,0,0,2,2,,,
LP-FRS-017,0,1,0,,,0,0,8,8,,,
LP-FRS-018,0,1,0,,,0,0,7,7,,,
LP-FRS-021,0,1,0,,,0,0,6,6,,,
LP-FRS-022,0,1,0,,,0,0,4,4,,,
LP-FRS-023,0,1,0,,,0,0,5,5,,,
LP-FRS-024,0,1,0,,,0,0,7,7,,,
LP-FRS-025,0,1,0,,,0,0,4,4,,,
LP-FRS-026,0,1,0,,,0,0,2,2,,,
LP-FRS-027,0,1,0,,,0,0,4,4,,,
LP-FRS-028,0,1,0,,,0,0,4,4,,,
LP-FRS-029,0,1,0,,,0,0,4,4,,,
LP-FRS-031,0,1,0,,,0,0,4,4,,,
LP-GGGR-070,1,1,0,,,0,0,3,3,,,
LP-GGGR-072,0,1,0,,,0,0,5,5,,,
LP-GGGR-084,1,1,0,,,0,0,1,1,,,
LP-GGGR-086,0,1,0,,,0,0,3,3,,,
LP-GGGR-091,1,1,0,,,0,0,2,2,,,
LP-GGGR-094,0,1,0,,,0,0,24,24,,,
LP-GGGR-096,0,1,0,,,0,0,21,21,,,
LP-GGGR-098,1,1,0,,,0,0,19,19,,,
LP-GGGR-099,0,1,0,,,0,0,10,10,,,
LP-GGGR-100,1,1,0,,,0,0,4,4,,,
LP-GGGR-102,0,1,0,,,0,0,3,3,,,
LP-GGGR-104,1,1,0,,,0,0,17,17,,,
LP-GGGR-108,0,1,0,,,0,0,9,9,,,
LP-GGGR-109,1,1,0,,,0,0,10,10,,,
LP-GGGR-110,1,0,0,,,0,0,,,,,
LP-GGGR-123,0,1,0,,,0,0,20,20,,,
LP-GGGR-124,0,1,0,,,0,0,20,20,,,
LP-GGGR-125,0,1,0,,,0,0,23,23,,,
LP-GGGR-126,0,1,0,,,0,0,4,4,,,
LP-GGGR-127,0,1,0,,,0,0,14,14,,,
LP-GGGR-128,0,1,0,,,0,0,5,5,,,
LP-GGGR-131,0,1,0,,,0,0,18,18,,,
LP-GGGR-132,0,1,0,,,0,0,17,17,,,
LP-GGGR-133,0,1,0,,,0,0,12,12,,,
LP-GGGR-136,0,1,0,,,0,0,7,7,,,
LP-GGGR-137,0,1,0,,,0,0,2,2,,,
LP-GGGR-140,0,1,0,,,0,0,6,6,,,
LP-H2L-005,0,1,0,,,0,0,40,40,,,
LP-HAE-001,0,1,0,,,0,0,7,7,,,
LP-HF-002,0,1,0,,,0,0,9,9,,,
LP-HF-005,0,1,0,,,0,0,141,141,,,
LP-HF-101,0,1,0,,,0,0,7,7,,,
LP-HHP-003,0,1,0,,,0,0,29,29,,,
LP-HHP-006,0,1,0,,,0,0,25,25,,,
LP-HHP-010,0,1,0,,,0,0,2,2,,,
LP-HN-078,0,1,0,,,0,0,31,31,,,
LP-HN-JCAD-RM,0,1,0,,,0,0,9,9,,,
LP-HP-015,0,1,0,,,0,0,2,2,,,
LP-IDENTITY-9OH5,1,0,0,,,0,0,,,,,
LP-IDENTITY-K4ML,1,0,0,,,0,0,,,,,
LP-IDONTWAN-K4FG,1,0,0,,,0,0,,,,,
LP-IFB-118,0,1,0,,,0,0,4,4,,,
LP-IFB-123,0,1,0,,,0,0,8,8,,,
LP-IFB-131,0,1,0,,,0,0,26,26,,,
LP-LADR-01,0,1,0,,,0,0,5,5,,,
LP-LEAVIN-COLLAPSE,0,0,1,,,0,0,,,472,LEAVING RECORDS,Seiho LP
LP-LEAVIN-ELDERBERRY,0,0,1,,,0,0,,,0,LEAVING RECORDS,"*Elderberry 12"" Vinyl Edition"
LP-LEAVIN-THE-MIDDLE-S,0,0,1,,,0,0,,,,LEAVING RECORDS,"The Middle Sister 12"" Vinyl LP"
LP-LEAVIN-WOUNDED-HEAL,0,0,1,,,0,0,,,,LEAVING RECORDS,"Limited 12"" Vinyl Edition"
LP-LH-001,0,1,0,,,0,0,7,7,,,
LP-LHT-04,0,0,1,,,0,0,,,0,Northern Spy Records,"LP - LIMITED 12"" TRANSPARENT VINYL"
LP-LUNGS-041-YELLOW,0,1,0,,,0,0,15,15,,,
LP-LUNGS-185,0,1,0,,,0,0,6,6,,,
LP-MLR-021,0,1,0,,,0,0,2,2,,,
LP-MLR-022,0,1,0,,,0,0,1,1,,,
LP-MM-001-YELLOW,0,1,0,,,0,0,1,1,,,
LP-MM-002-GREEN,0,1,0,,,0,0,1,1,,,
LP-MM-003-CLEAR,0,1,0,,,0,0,1,1,,,
LP-MM-005-RED,0,1,0,,,0,0,1,1,,,
LP-MM-006-RED,0,1,0,,,0,0,2,2,,,
LP-MM-011-ORANGE,0,1,0,,,0,0,1,1,,,
LP-MMJ-008,0,1,0,,,0,0,1,1,,,
LP-NA-030,1,0,0,,,0,0,,,,,
LP-NEB-036,0,1,0,,,0,0,2,2,,,
LP-NGSP-032,0,1,0,,,0,0,11,11,,,
LP-NNA-038,0,1,1,,,0,0,20,20,10,NNA Tapes,12 inch Vinyl
